#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
5121,,Livermore,usa,dd,,,,,,
5122,,Lloyd Thomas,usa,dd,,,,,,
5123,,Lofberg,usa,dd,,,,,,
5124,,Long,usa,dd,,,,,,
5125,,Longshaw,usa,dd,,,,,,
5126,,Lowry,usa,dd,,,,,,
5127,,Luce,usa,dd,,,,,,
5128,,Ludlow,usa,dd,,,,,,
5129,,Lyman K. Swenson,usa,dd,,,,,,
5130,,Lynde McCormick,usa,dd,,,,,,
5131,,Macdonough,usa,dd,,,,,,
5132,,MacKenzie,usa,dd,,,,,,
5133,,MacLeish,usa,dd,,,,,,
5134,,Macomb,usa,dd,,,,,,
5135,,Maddox,usa,dd,,,,,,
5136,,Madison,usa,dd,,,,,,
5137,,Mahan,usa,dd,,,,,,
5138,,Manley,usa,dd,,,,,,
5139,,Mannert L. Abele,usa,dd,,,,,,
5140,,Mansfield,usa,dd,,,,,,
5141,,Marcus,usa,dd,,,,,,
5142,,Marshall,usa,dd,,,,,,
5143,,Mason,usa,dd,,,,,,
5144,,Massey,usa,dd,,,,,,
5145,,Maury,usa,dd,,,,,,
5146,,Mayo,usa,dd,,,,,,
5147,,Mayrant,usa,dd,,,,,,
5148,,McCaffery,usa,dd,,,,,,
5149,,McCall,usa,dd,,,,,,
5150,,McCalla,usa,dd,,,,,,
5151,,McCampbell,usa,dd,,,,,,
5152,,McCawley,usa,dd,,,,,,
5153,,McCook,usa,dd,,,,,,
5154,,McCord,usa,dd,,,,,,
5155,,McCormick,usa,dd,,,,,,
5156,,McDermut,usa,dd,,,,,,
5157,,McDougal,usa,dd,,,,,,
5158,,McFarland,usa,dd,,,,,,
5159,,McFaul,usa,dd,,,,,,
5160,,McGowan,usa,dd,,,,,,
5161,,McKean,usa,dd,,,,,,
5162,,McKee,usa,dd,,,,,,
5163,,McLanahan,usa,dd,,,,,,
5164,,McNair,usa,dd,,,,,,
5165,,Meade,usa,dd,,,,,,
5166,,Melvin,usa,dd,,,,,,
5167,,Meredith,usa,dd,,,,,,
5168,,Merrill,usa,dd,,,,,,
5169,,Mertz,usa,dd,,,,,,
5170,,Mervine,usa,dd,,,,,,
5171,,Metcalf,usa,dd,,,,,,
5172,,Meyer,usa,dd,,,,,,
5173,,Milius,usa,dd,,,,,,
5174,,Miller,usa,dd,,,,,,
5175,,Mississippi,usa,dd,,,,,,
5176,,Mitscher,usa,dd,,,,,,
5177,,Moale,usa,dd,,,,,,
5178,,Moffett,usa,dd,,,,,,
5179,,Momsen,usa,dd,,,,,,
5180,,Monaghan,usa,dd,,,,,,
5181,,Monssen,usa,dd,,,,,,
5182,,Montgomery,usa,dd,,,,,,
5183,,Moody,usa,dd,,,,,,
5184,,Moosbrugger,usa,dd,,,,,,
5185,,Morris,usa,dd,,,,,,
5186,,Morrison,usa,dd,,,,,,
5187,,Morton,usa,dd,,,,,,
5188,,Mugford,usa,dd,,,,,,
5189,,Mullany,usa,dd,,,,,,
5190,,Mullinnix,usa,dd,,,,,,
5191,,Murphy,usa,dd,,,,,,
5192,,Murray,usa,dd,,,,,,
5193,,Mustin,usa,dd,,,,,,
5194,,Myles C. Fox,usa,dd,,,,,,
5195,,Nelson,usa,dd,,,,,,
5196,,New,usa,dd,,,,,,
5197,,Newcomb,usa,dd,,,,,,
5198,,Newman K. Perry,usa,dd,,,,,,
5199,,Niblack,usa,dd,,,,,,
5200,,Nicholas,usa,dd,,,,,,
5201,,Nicholson,usa,dd,,,,,,
5202,,Nields,usa,dd,,,,,,
5203,,Nitze,usa,dd,,,,,,
5204,,Noa,usa,dd,,,,,,
5205,,Norfolk,usa,dd,,,,,,
5206,,Norman Scott,usa,dd,,,,,,
5207,,Norris,usa,dd,,,,,,
5208,,O'Bannon,usa,dd,,,,,,
5209,,O'Brien,usa,dd,,,,,,
5210,,O'Hare,usa,dd,,,,,,
5211,,O'Kane,usa,dd,,,,,,
5212,,Oldendorf,usa,dd,,,,,,
5213,,Ordronaux,usa,dd,,,,,,
5214,,Orleck,usa,dd,,,,,,
5215,,Osborne,usa,dd,,,,,,
5216,,Oscar Austin,usa,dd,,,,,,
5217,,Osmond Ingram,usa,dd,,,,,,
5218,,Overton,usa,dd,,,,,,
5219,,Owen,usa,dd,,,,,,
5220,,Ozbourn,usa,dd,,,,,,
5221,,Palmer,usa,dd,,,,,,
5222,,Parker,usa,dd,,,,,,
5223,,Parrott,usa,dd,,,,,,
5224,,Parsons,usa,dd,,,,,,
5225,,Patterson,usa,dd,,,,,,
5226,,Paul F. Foster,usa,dd,,,,,,
5227,,Paul Hamilton,usa,dd,,,,,,
5228,,Paul Ignatius,usa,dd,,,,,,
5229,,Paul Jones,usa,dd,,,,,,
5230,,Paulding,usa,dd,,,,,,
5231,,Peary,usa,dd,,,,,,
5232,,Percival,usa,dd,,,,,,
5233,,Perkins,usa,dd,,,,,,
5234,,Perry,usa,dd,,,,,,
5235,,Peterson,usa,dd,,,,,,
5236,,Phelps,usa,dd,,,,,,
5237,,Philip,usa,dd,,,,,,
5238,,Picking,usa,dd,,,,,,
5239,,Pillsbury,usa,dd,,,,,,
5240,,Pinckney,usa,dd,,,,,,
5241,,Plunkett,usa,dd,,,,,,
5242,,Pope,usa,dd,,,,,,
5243,,Porter,usa,dd,,,,,,
5244,,Porterfield,usa,dd,,,,,,
5245,,Power,usa,dd,,,,,,
5246,,Preble,usa,dd,,,,,,
5247,,Preston,usa,dd,,,,,,
5248,,Prichett,usa,dd,,,,,,
5249,,Pringle,usa,dd,,,,,,
5250,,Pruitt,usa,dd,,,,,,
5251,,Purdy,usa,dd,,,,,,
5252,,Putnam,usa,dd,,,,,,
5253,,Quick,usa,dd,,,,,,
5254,,Radford,usa,dd,,,,,,
5255,,Ralph Talbot,usa,dd,,,,,,
5256,,Ramage,usa,dd,,,,,,
5257,,Ramsay,usa,dd,,,,,,
5258,,Rathburne,usa,dd,,,,,,
5259,,Reeves,usa,dd,,,,,,
5260,,Reid,usa,dd,,,,,,
5261,,Remey,usa,dd,,,,,,
5262,,Reno,usa,dd,,,,,,
5263,,Renshaw,usa,dd,,,,,,
5264,,Reuben James,usa,dd,,,,,,
5265,,Rhind,usa,dd,,,,,,
5266,,Rich,usa,dd,,,,,,
5267,,Richard B. Anderson,usa,dd,,,,,,
5268,,Richard E. Byrd,usa,dd,,,,,,
5269,,Richard E. Kraus,usa,dd,,,,,,
5270,,Richard P. Leary,usa,dd,,,,,,
5271,,Richard S. Edwards,usa,dd,,,,,,
5272,,Richmond K. Turner,usa,dd,,,,,,
5273,,Ringgold,usa,dd,,,,,,
5274,,Rizal,usa,dd,,,,,,
5275,,Robert A. Owens,usa,dd,,,,,,
5276,,Robert H. McCard,usa,dd,,,,,,
5277,,Robert H. Smith,usa,dd,,,,,,
5278,,Robert K. Huntington,usa,dd,,,,,,
5279,,Robert L. Wilson,usa,dd,,,,,,
5280,,Robert Smith,usa,dd,,,,,,
5281,,Robinson,usa,dd,,,,,,
5282,,Robison,usa,dd,,,,,,
5283,,Rodgers,usa,dd,,,,,,
5284,,Rodman,usa,dd,,,,,,
5285,,Roe,usa,dd,,,,,,
5286,,Rogers,usa,dd,,,,,,
5287,,Rooks,usa,dd,,,,,,
5288,,Roosevelt,usa,dd,,,,,,
5289,,Roper,usa,dd,,,,,,
5290,,Ross,usa,dd,,,,,,
5291,,Rowan,usa,dd,,,,,,
5292,,Rowe,usa,dd,,,,,,
5293,,Rupertus,usa,dd,,,,,,
5294,,Russell,usa,dd,,,,,,
5295,,S. P. Lee,usa,dd,,,,,,
5296,,Sampson,usa,dd,,,,,,
5297,,Samuel B. Roberts,usa,dd,,,,,,
5298,,Samuel N. Moore,usa,dd,,,,,,
5299,,Sands,usa,dd,,,,,,
5300,,Sarsfield,usa,dd,,,,,,
5301,,Satterlee,usa,dd,,,,,,
5302,,Saufley,usa,dd,,,,,,
5303,,Schenck,usa,dd,,,,,,
5304,,Schley,usa,dd,,,,,,
5305,,Schroeder,usa,dd,,,,,,
5306,,Scott,usa,dd,,,,,,
5307,,Seaman,usa,dd,,,,,,
5308,,Selfridge,usa,dd,,,,,,
5309,,Sellers,usa,dd,,,,,,
5310,,Semmes,usa,dd,,,,,,
5311,,Seymour D. Owens,usa,dd,,,,,,
5312,,Shah Jehan,usa,dd,,,,,,
5313,,Shannon,usa,dd,,,,,,
5314,,Sharkey,usa,dd,,,,,,
5315,,Shaw,usa,dd,,,,,,
5316,,Shea,usa,dd,,,,,,
5317,,Shelton,usa,dd,,,,,,
5318,,Shields,usa,dd,,,,,,
5319,,Shirk,usa,dd,,,,,,
5320,,Shoup,usa,dd,,,,,,
5321,,Shubrick,usa,dd,,,,,,
5322,,Sicard,usa,dd,,,,,,
5323,,Sigourney,usa,dd,,,,,,
5324,,Sigsbee,usa,dd,,,,,,
5325,,Simpson,usa,dd,,,,,,
5326,,Sims,usa,dd,,,,,,
5327,,Sinclair,usa,dd,,,,,,
5328,,Sloat,usa,dd,,,,,,
5329,,Smalley,usa,dd,,,,,,
5330,,Smith,usa,dd,,,,,,
5331,,Smith Thompson,usa,dd,,,,,,
5332,,Soley,usa,dd,,,,,,
5333,,Somers,usa,dd,,,,,,
5334,,South Carolina,usa,dd,,,,,,
5335,,Southard,usa,dd,,,,,,
5336,,Southerland,usa,dd,,,,,,
5337,,Spence,usa,dd,,,,,,
5338,,Sproston,usa,dd,,,,,,
5339,,Spruance,usa,dd,,,,,,
5340,,Stack,usa,dd,,,,,,
5341,,Stanly,usa,dd,,,,,,
5342,,Stansbury,usa,dd,,,,,,
5343,,Steinaker,usa,dd,,,,,,
5344,,Stembel,usa,dd,,,,,,
5345,,Stephen Potter,usa,dd,,,,,,
5346,,Sterett,usa,dd,,,,,,
5347,,Stethem,usa,dd,,,,,,
5348,,Stevens,usa,dd,,,,,,
5349,,Stevenson,usa,dd,,,,,,
5350,,Stewart,usa,dd,,,,,,
5351,,Stickell,usa,dd,,,,,,
5352,,Stockdale,usa,dd,,,,,,
5353,,Stockham,usa,dd,,,,,,
5354,,Stockton,usa,dd,,,,,,
5355,,Stoddard,usa,dd,,,,,,
5356,,Stoddert,usa,dd,,,,,,
5357,,Stormes,usa,dd,,,,,,
5358,,Stout,usa,dd,,,,,,
5359,,Stribling,usa,dd,,,,,,
5360,,Stringham,usa,dd,,,,,,
5361,,Strong,usa,dd,,,,,,
5362,,Stump,usa,dd,,,,,,
5363,,Sturtevant,usa,dd,,,,,,
5364,,Sumner,usa,dd,,,,,,
5365,,Swanson,usa,dd,,,,,,
5366,,Swasey,usa,dd,,,,,,
5367,,Talbot,usa,dd,,,,,,
5368,,Tarbell,usa,dd,,,,,,
5369,,Tattnall,usa,dd,,,,,,
5370,,Taussig,usa,dd,,,,,,
5371,,Taylor,usa,dd,,,,,,
5372,,Terry,usa,dd,,,,,,
5373,,Teruzuki,usa,dd,,,,,,
5374,,Texas,usa,dd,,,,,,
5375,,Thatcher,usa,dd,,,,,,
5376,,The Sullivans,usa,dd,,,,,,
5377,,Theodore E. Chandler,usa,dd,,,,,,
5378,,Thomas,usa,dd,,,,,,
5379,,Thomas E. Fraser,usa,dd,,,,,,
5380,,Thompson,usa,dd,,,,,,
5381,,Thorn,usa,dd,,,,,,
5382,,Thornton,usa,dd,,,,,,
5383,,Tillman,usa,dd,,,,,,
5384,,Timmerman,usa,dd,,,,,,
5385,,Tingey,usa,dd,,,,,,
5386,,Tolman,usa,dd,,,,,,
5387,,Toucey,usa,dd,,,,,,
5388,,Towers,usa,dd,,,,,,
5389,,Tracy,usa,dd,,,,,,
5390,,Trathen,usa,dd,,,,,,
5391,,Trever,usa,dd,,,,,,
5392,,Trippe,usa,dd,,,,,,
5393,,Truxtun,usa,dd,,,,,,
5394,,Tucker,usa,dd,,,,,,
5395,,Turner,usa,dd,,,,,,
5396,,Turner Joy,usa,dd,,,,,,
5397,,Twiggs,usa,dd,,,,,,
5398,,Twining,usa,dd,,,,,,
5399,,Uhlmann,usa,dd,,,,,,
5400,,Upshur,usa,dd,,,,,,
5401,,Van Valkenburgh,usa,dd,,,,,,
5402,,Vesole,usa,dd,,,,,,
5403,,Virginia,usa,dd,,,,,,
5404,,Vogelgesang,usa,dd,,,,,,
5405,,Waddell,usa,dd,,,,,,
5406,,Wadleigh,usa,dd,,,,,,
5407,,Wadsworth,usa,dd,,,,,,
5408,,Wainwright,usa,dd,,,,,,
5409,,Waldron,usa,dd,,,,,,
5410,,Walke,usa,dd,,,,,,
5411,,Walker,usa,dd,,,,,,
5412,,Wallace L. Lind,usa,dd,,,,,,
5413,,Waller,usa,dd,,,,,,
5414,,Ward,usa,dd,,,,,,
5415,,Warrington,usa,dd,,,,,,
5416,,Wasmuth,usa,dd,,,,,,
5417,,Waters,usa,dd,,,,,,
5418,,Watts,usa,dd,,,,,,
5419,,Wayne E. Meyer,usa,dd,,,,,,
5420,,Wedderburn,usa,dd,,,,,,
5421,,Welborn C. Wood,usa,dd,,,,,,
5422,,Welles,usa,dd,,,,,,
5423,,Whipple,usa,dd,,,,,,
5424,,Wickes,usa,dd,,,,,,
5425,,Wiley,usa,dd,,,,,,
5426,,Wilkes,usa,dd,,,,,,
5427,,Wilkinson,usa,dd,,,,,,
5428,,Willard Keith,usa,dd,,,,,,
5429,,William B. Preston,usa,dd,,,,,,
5430,,William C. Lawe,usa,dd,,,,,,
5431,,William D. Porter,usa,dd,,,,,,
5432,,William H. Standley,usa,dd,,,,,,
5433,,William Jones,usa,dd,,,,,,
5434,,William M. Wood,usa,dd,,,,,,
5435,,William R. Rush,usa,dd,,,,,,
5436,,William V. Pratt,usa,dd,,,,,,
5437,,Williams,usa,dd,,,,,,
5438,,Williamson,usa,dd,,,,,,
5439,,Willis A. Lee,usa,dd,,,,,,
5440,,Wilson,usa,dd,,,,,,
5441,,Wiltsie,usa,dd,,,,,,
5442,,Winslow,usa,dd,,,,,,
5443,,Winston Churchill,usa,dd,,,,,,
5444,,Witek,usa,dd,,,,,,
5445,,Wood,usa,dd,,,,,,
5446,,Woodbury,usa,dd,,,,,,
5447,,Woodworth,usa,dd,,,,,,
5448,,Woolsey,usa,dd,,,,,,
5449,,Worden,usa,dd,,,,,,
5450,,Wren,usa,dd,,,,,,
5451,,Yarborough,usa,dd,,,,,,
5452,,Yarnall,usa,dd,,,,,,
5453,,Young,usa,dd,,,,,,
5454,,Zane,usa,dd,,,,,,
5455,,Zeilin,usa,dd,,,,,,
5456,,Zellars,usa,dd,,,,,,
5457,,Zumwalt,usa,dd,,,,,,
5458,,Cushing,usa,tb,,,,,,
5459,,Ericsson,usa,tb,,,,,,
5460,,Foote,usa,tb,,,,,,
5461,,Rodgers,usa,tb,,,,,,
5462,,Winslow,usa,tb,,,,,,
5463,,Porter,usa,tb,,,,,,
5464,,Du Pont,usa,tb,,,,,,
5465,,Rowan,usa,tb,,,,,,
5466,,Dahlgren,usa,tb,,,,,,
5467,,Craven,usa,tb,,,,,,
5468,,Farragut,usa,tb,,,,,,
5469,,Davis,usa,tb,,,,,,
5470,,Fox,usa,tb,,,,,,
5471,,Morris,usa,tb,,,,,,
5472,,Talbot,usa,tb,,,,,,
5473,,Gwin,usa,tb,,,,,,
5474,,MacKenzie,usa,tb,,,,,,
5475,,McKee,usa,tb,,,,,,
5476,,Stringham,usa,tb,,,,,,
5477,,Goldsborough,usa,tb,,,,,,
5478,,Bailey,usa,tb,,,,,,
5479,,Somers,usa,tb,,,,,,
5480,,Manley,usa,tb,,,,,,
5481,,Bagley,usa,tb,,,,,,
5482,,Barney,usa,tb,,,,,,
5483,,Biddle,usa,tb,,,,,,
5484,,Blakely,usa,tb,,,,,,
5485,,DeLong,usa,tb,,,,,,
5486,,Nicholson,usa,tb,,,,,,
5487,,O'Brien,usa,tb,,,,,,
5488,,Shubrick,usa,tb,,,,,,
5489,,Stockton,usa,tb,,,,,,
5490,,Thornton,usa,tb,,,,,,
5491,,Tingey,usa,tb,,,,,,
5492,,Wilkes,usa,tb,,,,,,
5493,,Cyclone,usa,tb,,,,,,
5494,,鹰,usa,tb,,,,,,
5495,,Island,usa,tb,,,,,,
5496,,Polar,usa,tb,,,,,,
5497,,Aaron,usa,tb,,,,,,
5498,,Abeona,usa,tb,,,,,,
5499,,Adela,usa,tb,,,,,,
5500,,Adolph Hugel,usa,tb,,,,,,
5501,,Advance,usa,tb,,,,,,
5502,,Agassiz,usa,tb,,,,,,
5503,,Alabama,usa,tb,,,,,,
5504,,Albatross,usa,tb,,,,,,
5505,,Albay,usa,tb,,,,,,
5506,,Alert,usa,tb,,,,,,
5507,,Alexandria,usa,tb,,,,,,
5508,,Alfred Robb,usa,tb,,,,,,
5509,,Allegheny,usa,tb,,,,,,
5510,,Alliance,usa,tb,,,,,,
5511,,Amanda,usa,tb,,,,,,
5512,,Ambush,usa,tb,,,,,,
5513,,Anacostia,usa,tb,,,,,,
5514,,Anemone,usa,tb,,,,,,
5515,,Annapolis,usa,tb,,,,,,
5516,,Annie,usa,tb,,,,,,
5517,,Antelope,usa,tb,,,,,,
5518,,Antona,usa,tb,,,,,,
5519,,Argosy,usa,tb,,,,,,
5520,,Ariel,usa,tb,,,,,,
5521,,Aries,usa,tb,,,,,,
5522,,Arletta,usa,tb,,,,,,
5523,,Arthur,usa,tb,,,,,,
5524,,Asheville,usa,tb,,,,,,
5525,,Aster,usa,tb,,,,,,
5526,,Augusta,usa,tb,,,,,,
5527,,Avenger,usa,tb,,,,,,
5528,,Azalea,usa,tb,,,,,,
5529,,Bancroft,usa,tb,,,,,,
5530,,Banshee,usa,tb,,,,,,
5531,,Barataria,usa,tb,,,,,,
5532,,Bat,usa,tb,,,,,,
5533,,Belle Italia,usa,tb,,,,,,
5534,,Benton,usa,tb,,,,,,
5535,,Bienville,usa,tb,,,,,,
5536,,Black Hawk,usa,tb,,,,,,
5537,,Bloomer,usa,tb,,,,,,
5538,,Braziliera,usa,tb,,,,,,
5539,,Breaker,usa,tb,,,,,,
5540,,Brilliant,usa,tb,,,,,,
5541,,Britannia,usa,tb,,,,,,
5542,,C. P. Williams,usa,tb,,,,,,
5543,,Cactus,usa,tb,,,,,,
5544,,Cairo,usa,tb,,,,,,
5545,,Calhoun,usa,tb,,,,,,
5546,,Callao,usa,tb,,,,,,
5547,,Calypso,usa,tb,,,,,,
5548,,Cambridge,usa,tb,,,,,,
5549,,Camelia,usa,tb,,,,,,
5550,,Canandaigua,usa,tb,,,,,,
5551,,Carnation,usa,tb,,,,,,
5552,,Carondelet,usa,tb,,,,,,
5553,,Carrabasset,usa,tb,,,,,,
5554,,Castine,usa,tb,,,,,,
5555,,Ceres,usa,tb,,,,,,
5556,,Champion,usa,tb,,,,,,
5557,,Charleston,usa,tb,,,,,,
5558,,Cherokee,usa,tb,,,,,,
5559,,Chillicothe,usa,tb,,,,,,
5560,,Choctaw,usa,tb,,,,,,
5561,,Cimarron,usa,tb,,,,,,
5562,,Cincinnati,usa,tb,,,,,,
5563,,City,usa,tb,,,,,,
5564,,Clifton,usa,tb,,,,,,
5565,,Clover,usa,tb,,,,,,
5566,,Clyde,usa,tb,,,,,,
5567,,Cohasset,usa,tb,,,,,,
5568,,Collier,usa,tb,,,,,,
5569,,巨人,usa,tb,,,,,,
5570,,Columbia,usa,tb,,,,,,
5571,,Commodore,usa,tb,,,,,,
5572,,Conemaugh,usa,tb,,,,,,
5573,,Connecticut,usa,tb,,,,,,
5574,,Cornubia,usa,tb,,,,,,
5575,,Corwin,usa,tb,,,,,,
5576,,Corypheus,usa,tb,,,,,,
5577,,Courier,usa,tb,,,,,,
5578,,Covington,usa,tb,,,,,,
5579,,Cowslip,usa,tb,,,,,,
5580,,Cricket,usa,tb,,,,,,
5581,,Crocus,usa,tb,,,,,,
5582,,Crusader,usa,tb,,,,,,
5583,,Curlew,usa,tb,,,,,,
5584,,Currituck,usa,tb,,,,,,
5585,,Cymophane,usa,tb,,,,,,
5586,,Dacotah,usa,tb,,,,,,
5587,,Dart,usa,tb,,,,,,
5588,,Decatur,usa,tb,,,,,,
5589,,Delaware,usa,tb,,,,,,
5590,,Diana,usa,tb,,,,,,
5591,,Dolphin,usa,tb,,,,,,
5592,,Dorothea,usa,tb,,,,,,
5593,,Douglas,usa,tb,,,,,,
5594,,Dragon,usa,tb,,,,,,
5595,,E. B. Hale,usa,tb,,,,,,
5596,,Eastland,usa,tb,,,,,,
5597,,Eastport,usa,tb,,,,,,
5598,,Elcano,usa,tb,,,,,,
5599,,Elfin,usa,tb,,,,,,
5600,,Elk,usa,tb,,,,,,
5601,,Ella,usa,tb,,,,,,
5602,,Ellen,usa,tb,,,,,,
5603,,Emma,usa,tb,,,,,,
5604,,Eolus,usa,tb,,,,,,
5605,,Erie,usa,tb,,,,,,
5606,,Estrella,usa,tb,,,,,,
5607,,Ethan Allen,usa,tb,,,,,,
5608,,Eureka,usa,tb,,,,,,
5609,,Exchange,usa,tb,,,,,,
5610,,Fairy,usa,tb,,,,,,
5611,,Falcon,usa,tb,,,,,,
5612,,Fawn,usa,tb,,,,,,
5613,,Fern,usa,tb,,,,,,
5614,,Fernandina,usa,tb,,,,,,
5615,,Flag,usa,tb,,,,,,
5616,,Flagstaff,usa,tb,,,,,,
5617,,Flambeau,usa,tb,,,,,,
5618,,Florida,usa,tb,,,,,,
5619,,Forest Rose,usa,tb,,,,,,
5620,,Fort Henry,usa,tb,,,,,,
5621,,Fort Hindman,usa,tb,,,,,,
5622,,Fort Morgan,usa,tb,,,,,,
5623,,USRC Forward,usa,tb,,,,,,
5624,,Fox,usa,tb,,,,,,
5625,,Fuchsia,usa,tb,,,,,,
5626,,Fulton,usa,tb,,,,,,
5627,,Galatea,usa,tb,,,,,,
5628,,Gamage,usa,tb,,,,,,
5629,,Gazelle,usa,tb,,,,,,
5630,,Genesee,usa,tb,,,,,,
5631,,Geranium,usa,tb,,,,,,
5632,,Gertrude,usa,tb,,,,,,
5633,,Glasgow,usa,tb,,,,,,
5634,,Glaucus,usa,tb,,,,,,
5635,,Glide,usa,tb,,,,,,
5636,,Gloucester,usa,tb,,,,,,
5637,,Buckingham,usa,tb,,,,,,
5638,,Grand Gulf,usa,tb,,,,,,
5639,,Granite,usa,tb,,,,,,
5640,,Green Bay,usa,tb,,,,,,
5641,,Grosbeak,usa,tb,,,,,,
5642,,Harcourt,usa,tb,,,,,,
5643,,Hartford,usa,tb,,,,,,
5644,,Harvest Moon,usa,tb,,,,,,
5645,,Hastings,usa,tb,,,,,,
5646,,Hatteras,usa,tb,,,,,,
5647,,Helena,usa,tb,,,,,,
5648,,Heliotrope,usa,tb,,,,,,
5649,,Hetzel,usa,tb,,,,,,
5650,,Hibiscus,usa,tb,,,,,,
5651,,Hilo,usa,tb,,,,,,
5652,,Home,usa,tb,,,,,,
5653,,Honduras,usa,tb,,,,,,
5654,,Honeysuckle,usa,tb,,,,,,
5655,,Hope,usa,tb,,,,,,
5656,,Hornet,usa,tb,,,,,,
5657,,Howquah,usa,tb,,,,,,
5658,,Hunchback,usa,tb,,,,,,
5659,,Huntress,usa,tb,,,,,,
5660,0,Alligator,usa,ss,,,,,,
5661,0,Holland,usa,ss,,,,,,
5662,0,Plunger,usa,ss,,,,,,
5663,0,Viper,usa,ss,,,,,,
5664,0,Cuttlefish,usa,ss,,,,,,
5665,0,Tarantula,usa,ss,,,,,,
5666,0,Adder,usa,ss,,,,,,
5667,0,Grampus,usa,ss,,,,,,
5668,0,Moccasin,usa,ss,,,,,,
5669,0,Pike,usa,ss,,,,,,
5670,0,Porpoise,usa,ss,,,,,,
5671,0,Shark,usa,ss,,,,,,
5672,0,Octopus,usa,ss,,,,,,
5673,0,Stingray,usa,ss,,,,,,
5674,0,Tarpon,usa,ss,,,,,,
5675,0,Bonita,usa,ss,,,,,,
5676,0,Snapper,usa,ss,,,,,,
5677,0,Narwhal,usa,ss,,,,,,
5678,0,Grayling,usa,ss,,,,,,
5679,0,Salmon,usa,ss,,,,,,
5680,0,Skipjack,usa,ss,,,,,,
5681,0,Sturgeon,usa,ss,,,,,,
5682,0,Carp,usa,ss,,,,,,
5683,0,Barracuda,usa,ss,,,,,,
5684,0,Pickerel,usa,ss,,,,,,
5685,0,Skate,usa,ss,,,,,,
5686,0,Seal,usa,ss,,,,,,
5687,0,Tuna,usa,ss,,,,,,
5688,0,Turbot,usa,ss,,,,,,
5689,0,Thrasher,usa,ss,,,,,,
5690,0,Haddock,usa,ss,,,,,,
5691,0,Cachalot,usa,ss,,,,,,
5692,0,Orca,usa,ss,,,,,,
5693,0,Walrus,usa,ss,,,,,,
5694,0,Argonaut,usa,ss,,,,,,
5695,0,Dolphin,usa,ss,,,,,,
5696,0,Sargo,usa,ss,,,,,,
5697,0,Tambor,usa,ss,,,,,,
5698,0,Mackerel,usa,ss,,,,,,
5699,0,Gato,usa,ss,,,,,,
5700,0,Nautilus,usa,ss,,,,,,
5701,0,Pompano,usa,ss,,,,,,
5702,0,Seawolf,usa,ss,,,,,,
5703,0,Grayback,usa,ss,,,,,,
5704,0,Marlin,usa,ss,,,,,,
5705,0,Croaker,usa,ss,,,,,,
5706,0,Balao,usa,ss,,,,,,
5707,0,Tench,usa,ss,,,,,,
5708,0,Tiru,usa,ss,,,,,,
5709,0,Grenadier,usa,ss,,,,,,
5710,0,Sailfish,usa,ss,,,,,,
5711,0,Darter,usa,ss,,,,,,
5712,0,Seadragon,usa,ss,,,,,,
5713,0,Barbel,usa,ss,,,,,,
5714,0,Triton,usa,ss,,,,,,
5715,0,Halibut,usa,ss,,,,,,
5716,0,Thresher,usa,ss,,,,,,
5717,0,Tullibee,usa,ss,,,,,,
5718,0,George Washington,usa,ss,,,,,,
5719,0,Ethan Ellen,usa,ss,,,,,,
5720,0,Lafayette,usa,ss,,,,,,
5721,0,Benjamin Franklin,usa,ss,,,,,,
5722,0,Los Angeles,usa,ss,,,,,,
5723,0,Gudgeon,usa,ss,,,,,,
5724,0,Growler,usa,ss,,,,,,
5725,0,Blueback,usa,ss,,,,,,
5726,0,Snook,usa,ss,,,,,,
5727,0,Abraham Lincoln,usa,ss,,,,,,
5728,0,Thomas Jefferson,usa,ss,,,,,,
5729,0,John Adams,usa,ss,,,,,,
5730,0,Nathanael,usa,ss,,,,,,
5731,0,Cheyenne,usa,ss,,,,,,
5732,0,Louisiana,usa,ss,,,,,,
5733,,A,usa,ss,,,,,,
5734,,B,usa,ss,,,,,,
5735,,C,usa,ss,,,,,,
5736,,D,usa,ss,,,,,,
5737,,E,usa,ss,,,,,,
5738,,F,usa,ss,,,,,,
5739,,G,usa,ss,,,,,,
5740,,H,usa,ss,,,,,,
5741,,K,usa,ss,,,,,,
5742,,L,usa,ss,,,,,,
5743,,M,usa,ss,,,,,,
5744,,N,usa,ss,,,,,,
5745,,O,usa,ss,,,,,,
5746,,R,usa,ss,,,,,,
###,,,china,,,,,,,
5748,,山东号,china,bb,,,,,,
5749,,河北号,china,bb,,,,,,
5750,,山西号,china,bb,,,,,,
5751,,西藏号,china,bb,,,,,,
5752,,广东号,china,bb,,,,,,
5753,,辽宁号,china,bb,,,,,,
5754,,台湾号,china,bb,,,,,,
5755,,湖南号,china,bb,,,,,,
5756,,福建号,china,bb,,,,,,
5757,,海南号,china,bb,,,,,,
5758,,江苏号,china,bb,,,,,,
5759,,天津号,china,bb,,,,,,
5760,,青海号,china,bb,,,,,,
5761,,安徽号,china,bb,,,,,,
5762,,河南号,china,bb,,,,,,
5763,,甘肃号,china,bb,,,,,,
5764,,广西号,china,bb,,,,,,
5765,,四川号,china,bb,,,,,,
5766,,吉林号,china,bb,,,,,,
5767,,陕西号,china,bb,,,,,,
